order_id,order_date,region,state,product,category,sub_category,customer_name,sales,profit
CA-2016-112669,2016-04-14,West,Arizona,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Kean Takahito,42.976,4.2976
CA-2015-119592,2015-12-14,South,Georgia,3-ring staple pack,Office Supplies,Binders,Muhammed MacIntyre,3.76,1.8048
CA-2014-122749,2014-12-03,Central,Oklahoma,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,Nathan Gelder,479.96,134.3888
CA-2014-164721,2014-11-25,West,California,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,Appliances,Laurel Workman,320.88,93.0552
CA-2014-164721,2014-11-25,West,California,Staple-based wall hangings,Furniture,Furnishings,Laurel Workman,23.88,10.5072
CA-2014-164721,2014-11-25,West,California,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,Laurel Workman,26.76,12.3096
CA-2016-147417,2016-07-25,East,Ohio,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,Christy Brittain,1439.976,191.9968
CA-2015-127509,2015-11-09,Central,Missouri,Binder Posts,Office Supplies,Binders,Adam Shillingsburg,17.22,7.9212
CA-2015-127509,2015-11-09,Central,Missouri,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,Adam Shillingsburg,1024.38,215.1198
CA-2015-127509,2015-11-09,Central,Missouri,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Adam Shillingsburg,26.22,12.3234
CA-2015-127509,2015-11-09,Central,Missouri,Xerox 1978,Office Supplies,Paper,Adam Shillingsburg,17.34,8.4966
CA-2017-111374,2017-02-24,East,Pennsylvania,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,Christy Brittain,4.956,-3.7996
CA-2017-133648,2017-06-25,West,Oregon,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Max Ludwig,71.04,26.64
CA-2017-133648,2017-06-25,West,Oregon,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,Max Ludwig,5.344,0.7348
CA-2017-133648,2017-06-25,West,Oregon,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Max Ludwig,11.304,-2.1195
US-2017-147221,2017-12-02,Central,Texas,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Joy Smith,294.62,-766.012
US-2017-147221,2017-12-02,Central,Texas,Advantus Panel Wall Acrylic Frame,Furniture,Furnishings,Joy Smith,8.752,-3.7196
CA-2014-131905,2014-02-06,South,Virginia,Avery 480,Office Supplies,Labels,Neil Ducich,15.0,7.2
CA-2014-131905,2014-02-06,South,Virginia,Aastra 57i VoIP phone,Technology,Phones,Neil Ducich,161.61,42.0186
CA-2014-131905,2014-02-06,South,Virginia,AT&T CL82213,Technology,Phones,Neil Ducich,144.95,42.0355
CA-2017-166128,2017-04-11,West,California,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,Luke Weiss,199.95,21.9945
CA-2017-166128,2017-04-11,West,California,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,Luke Weiss,41.86,14.2324
CA-2017-163510,2017-12-25,South,Kentucky,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Joni Wasserman,95.94,9.594
CA-2017-163510,2017-12-25,South,Kentucky,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,Joni Wasserman,304.45,76.1125
US-2017-143028,2017-04-11,Central,Texas,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,Sample Company A,11.364,-17.046
CA-2014-111150,2014-12-31,Central,Missouri,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,Rob Williams,29.68,11.5752
CA-2014-111150,2014-12-31,Central,Missouri,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,Rob Williams,47.53,16.1602
CA-2017-165386,2017-08-03,Central,Illinois,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,Charlotte Melton,183.372,-36.6744
CA-2014-116407,2014-11-15,South,Tennessee,Newell 310,Office Supplies,Art,Jamie Frazer,4.224,0.4752
CA-2014-116407,2014-11-15,South,Tennessee,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,Jamie Frazer,333.056,29.1424
CA-2014-116407,2014-11-15,South,Tennessee,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,Jamie Frazer,24.896,7.78
CA-2015-155761,2015-12-11,Central,Texas,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,Stuart Calhoun,159.984,35.9964
CA-2015-155761,2015-12-11,Central,Texas,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Stuart Calhoun,46.344,4.6344
CA-2016-145905,2016-09-18,South,Alabama,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,Anne McFarland,350.98,84.2352
CA-2016-145905,2016-09-18,South,Alabama,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,Anne McFarland,13.08,6.0168
CA-2016-145905,2016-09-18,South,Alabama,Tennsco Double-Tier Lockers,Office Supplies,Storage,Anne McFarland,900.08,117.0104
CA-2015-113110,2015-03-19,West,California,GBC Imprintable Covers,Office Supplies,Binders,Berenike Kampe,17.568,6.3684
CA-2015-113110,2015-03-19,West,California,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,Berenike Kampe,14.62,6.8714
CA-2015-113110,2015-03-19,West,California,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,Berenike Kampe,33.36,8.6736
CA-2015-113110,2015-03-19,West,California,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,Berenike Kampe,40.14,19.6686
CA-2016-168354,2016-09-19,East,Rhode Island,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Rick Huthwaite,1606.23,481.869
CA-2016-168354,2016-09-19,East,Rhode Island,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,Rick Huthwaite,17.04,7.668
CA-2016-168354,2016-09-19,East,Rhode Island,JM Magazine Binder,Office Supplies,Binders,Rick Huthwaite,49.53,23.7744
CA-2016-168354,2016-09-19,East,Rhode Island,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Rick Huthwaite,872.32,244.2496
US-2017-111241,2017-08-20,West,California,GBC Recycled Regency Composition Covers,Office Supplies,Binders,Gene McClure,239.12,77.714
CA-2015-114237,2015-03-13,West,Washington,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,Marc Crier,141.96,39.7488
CA-2016-113516,2016-09-08,West,California,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,Valerie Mitchum,33.024,11.5584
CA-2016-113516,2016-09-08,West,California,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Valerie Mitchum,67.136,23.4976
CA-2015-117961,2015-11-26,East,Massachusetts,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Guy Phonely,14.73,6.9231
CA-2015-117961,2015-11-26,East,Massachusetts,"Tennsco Lockers, Sand",Office Supplies,Storage,Guy Phonely,104.9,25.176
CA-2015-117961,2015-11-26,East,Massachusetts,Aluminum Screw Posts,Office Supplies,Binders,Guy Phonely,61.04,30.52
CA-2015-117961,2015-11-26,East,Massachusetts,Loose Memo Sheets,Office Supplies,Paper,Guy Phonely,10.95,5.1465
CA-2016-128923,2016-12-09,Central,Texas,Things To Do Today Pad,Office Supplies,Paper,George Bell,9.392,3.2872
CA-2016-128923,2016-12-09,Central,Texas,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Office Supplies,Art,George Bell,9.328,0.8162
CA-2017-162481,2017-09-25,Central,Minnesota,ACCOHIDE Binder by Acco,Office Supplies,Binders,Carol Triggs,8.26,3.8822
CA-2017-162481,2017-09-25,Central,Minnesota,"Global Leather Task Chair, Black",Furniture,Chairs,Carol Triggs,269.97,51.2943
CA-2015-119214,2015-01-23,West,Montana,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,Carl Weiss,29.04,13.9392
CA-2015-119214,2015-01-23,West,Montana,Avery 500,Office Supplies,Labels,Carl Weiss,14.62,6.8714
CA-2015-122287,2015-06-18,West,Arizona,Xerox 1922,Office Supplies,Paper,Skye Norling,11.952,4.3326
CA-2015-122287,2015-06-18,West,Arizona,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,Skye Norling,4.536,-3.3264
CA-2015-122287,2015-06-18,West,Arizona,Aluminum Screw Posts,Office Supplies,Binders,Skye Norling,9.156,-6.104
CA-2015-122287,2015-06-18,West,Arizona,Flat Face Poster Frame,Furniture,Furnishings,Skye Norling,75.36,20.724
CA-2015-104493,2015-10-02,West,California,GBC Personal VeloBind Strips,Office Supplies,Binders,Ed Braxton,57.504,20.1264
US-2017-158946,2017-11-18,East,Ohio,BIC Liqua Brite Liner,Office Supplies,Art,Jane Waco,38.864,7.7728
CA-2014-129168,2014-08-17,Central,Texas,Xerox 203,Office Supplies,Paper,Ken Black,15.552,5.4432
CA-2016-131835,2016-07-17,East,New Jersey,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Matt Collister,162.64,45.5392
CA-2016-131835,2016-07-17,East,New Jersey,Bose SoundLink Bluetooth Speaker,Technology,Phones,Matt Collister,597.0,280.59
CA-2016-131835,2016-07-17,East,New Jersey,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,Matt Collister,55.48,26.6304
CA-2015-142237,2015-07-11,East,Pennsylvania,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,Clytie Kelty,289.8,36.225
CA-2015-142237,2015-07-11,East,Pennsylvania,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,Clytie Kelty,2.502,-2.0016
CA-2015-142237,2015-07-11,East,Pennsylvania,3M Organizer Strips,Office Supplies,Binders,Clytie Kelty,6.48,-4.752
CA-2015-142237,2015-07-11,East,Pennsylvania,Novimex Fabric Task Chair,Furniture,Chairs,Clytie Kelty,341.488,-73.176
CA-2015-142237,2015-07-11,East,Pennsylvania,Newell 333,Office Supplies,Art,Clytie Kelty,11.12,0.834
CA-2015-142237,2015-07-11,East,Pennsylvania,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,Clytie Kelty,25.344,3.4848
CA-2016-136434,2016-12-01,Central,Indiana,DAX Cubicle Frames - 8x10,Furniture,Furnishings,Rick Duston,17.31,5.193
CA-2017-120376,2017-12-22,Central,Michigan,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,Theone Pippenger,199.95,63.984
CA-2017-120376,2017-12-22,Central,Michigan,Hon GuestStacker Chair,Furniture,Chairs,Theone Pippenger,1586.69,412.5394
CA-2017-120376,2017-12-22,Central,Michigan,Logitech Gaming G510s - Keyboard,Technology,Accessories,Theone Pippenger,84.99,30.5964
CA-2017-120376,2017-12-22,Central,Michigan,Bevis 44 x 96 Conference Tables,Furniture,Tables,Theone Pippenger,411.8,70.006
CA-2014-106439,2014-10-31,West,California,Staples,Office Supplies,Fasteners,Greg Guthrie,11.34,5.2164
CA-2014-106439,2014-10-31,West,California,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,Greg Guthrie,80.3,20.878
CA-2014-106439,2014-10-31,West,California,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Greg Guthrie,15.968,5.3892
CA-2014-106439,2014-10-31,West,California,Xerox 1952,Office Supplies,Paper,Greg Guthrie,64.74,30.4278
CA-2014-106439,2014-10-31,West,California,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Greg Guthrie,19.296,6.03
CA-2014-106439,2014-10-31,West,California,Tennsco Regal Shelving Units,Office Supplies,Storage,Greg Guthrie,405.64,12.1692
CA-2014-106439,2014-10-31,West,California,Novimex Fabric Task Chair,Furniture,Chairs,Greg Guthrie,146.352,-9.147
CA-2014-106439,2014-10-31,West,California,Maxell LTO Ultrium - 800 GB,Technology,Accessories,Greg Guthrie,251.91,47.8629
CA-2014-106439,2014-10-31,West,California,Newell 325,Office Supplies,Art,Greg Guthrie,12.39,3.717
CA-2015-133452,2015-04-13,West,California,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,Zuschuss Carroll,199.96,69.986
CA-2015-133452,2015-04-13,West,California,Hon 94000 Series Round Tables,Furniture,Tables,Zuschuss Carroll,710.832,-97.7394
CA-2016-146521,2016-07-21,East,Pennsylvania,GBC Instant Report Kit,Office Supplies,Binders,Corey Catlett,1.941,-1.294
US-2017-110996,2017-11-20,West,California,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,Kelly Andreada,283.92,-46.137
CA-2016-129693,2016-11-26,West,Washington,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,Tamara Chand,7.312,2.5592
CA-2017-122504,2017-11-07,West,California,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,Deborah Brumfield,59.97,13.7931
CA-2017-122504,2017-11-07,West,California,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Deborah Brumfield,761.544,66.6351
CA-2014-131051,2014-12-01,West,California,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,Toby Ritter,58.2,28.518
CA-2017-140676,2017-09-12,East,Maryland,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Bart Folk,39.9,19.95
CA-2017-140676,2017-09-12,East,Maryland,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,Bart Folk,90.86,26.3494
CA-2017-140676,2017-09-12,East,Maryland,Xerox 1939,Office Supplies,Paper,Bart Folk,94.85,45.528
CA-2015-120103,2015-12-24,West,Arizona,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,Maribeth Schnelling,106.232,37.1812
CA-2015-120103,2015-12-24,West,Arizona,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,Maribeth Schnelling,111.984,11.1984
CA-2015-120103,2015-12-24,West,Arizona,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,Maribeth Schnelling,7.712,1.7352
CA-2017-104647,2017-02-23,West,California,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Office Supplies,Paper,Clytie Kelty,37.44,16.848
CA-2014-110352,2014-11-23,Central,Texas,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Emily Ducich,23.68,8.88
CA-2016-140501,2016-06-23,East,New York,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,Irene Maddox,122.12,56.1752
CA-2016-140501,2016-06-23,East,New York,Avery 52,Office Supplies,Labels,Irene Maddox,18.45,8.6715
CA-2016-140501,2016-06-23,East,New York,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,Irene Maddox,324.9,38.988
CA-2016-140501,2016-06-23,East,New York,Tops White Computer Printout Paper,Office Supplies,Paper,Irene Maddox,146.73,68.9631
CA-2016-140501,2016-06-23,East,New York,Translucent Push Pins by OIC,Office Supplies,Fasteners,Irene Maddox,3.96,1.4652
CA-2015-139290,2015-10-26,West,California,Avery 507,Office Supplies,Labels,Maribeth Yedwab,5.76,2.6496
CA-2017-166142,2017-07-15,East,Delaware,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,Magdelene Morse,26.55,13.0095
CA-2017-166142,2017-07-15,East,Delaware,Hon 2111 Invitation Series Straight Table,Furniture,Tables,Magdelene Morse,310.443,-48.7839
CA-2014-145926,2014-11-17,Central,Minnesota,Global Super Steno Chair,Furniture,Chairs,Mark Packer,479.9,81.583
CA-2015-149678,2015-04-13,West,New Mexico,Martin-Yale Premier Letter Opener,Office Supplies,Supplies,Anthony Witt,12.88,0.3864
US-2015-164357,2015-11-25,South,North Carolina,Newell 349,Office Supplies,Art,Sandra Flanagan,13.12,1.476
US-2016-146570,2016-05-15,South,Mississippi,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,Steve Nguyen,511.84,240.5648
US-2016-146570,2016-05-15,South,Mississippi,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,Steve Nguyen,91.96,25.7488
US-2016-146570,2016-05-15,South,Mississippi,Newell 344,Office Supplies,Art,Steve Nguyen,8.34,2.1684
CA-2017-124401,2017-09-07,West,Oregon,Hanging Personal Folder File,Office Supplies,Storage,Ruben Dartt,37.68,2.355
CA-2017-124401,2017-09-07,West,Oregon,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Ruben Dartt,279.944,80.4839
US-2014-140116,2014-03-10,West,Colorado,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,Kean Thornton,636.408,-15.9102
US-2014-140116,2014-03-10,West,Colorado,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,Kean Thornton,83.168,9.3564
CA-2014-123295,2014-07-18,West,Arizona,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,Adrian Hane,259.136,-25.9136
CA-2017-167101,2017-03-24,East,New York,Xerox 1888,Office Supplies,Paper,Brian Moss,221.92,106.5216
CA-2017-167101,2017-03-24,East,New York,Memorex Micro Travel Drive 8 GB,Technology,Accessories,Brian Moss,26.0,11.7
US-2014-167633,2014-09-30,South,Florida,Xerox 217,Office Supplies,Paper,Ben Wallace,15.552,5.4432
US-2014-152723,2014-09-26,Central,Texas,Acco 3-Hole Punch,Office Supplies,Binders,Henry Goldwyn,0.876,-1.4016
CA-2015-164882,2015-10-31,West,California,Xerox 191,Office Supplies,Paper,Sandra Glassco,19.98,9.3906
CA-2015-164882,2015-10-31,West,California,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,Sandra Glassco,398.352,124.485
CA-2015-164882,2015-10-31,West,California,Newell 308,Office Supplies,Art,Sandra Glassco,5.04,1.26
CA-2015-164882,2015-10-31,West,California,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,Sandra Glassco,17.45,8.027
CA-2015-164882,2015-10-31,West,California,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,Sandra Glassco,323.136,20.196
CA-2015-164882,2015-10-31,West,California,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies,Sandra Glassco,29.7,8.019
CA-2015-164882,2015-10-31,West,California,Polycom SoundStation2 EX Conference phone,Technology,Phones,Sandra Glassco,1295.84,145.782
CA-2015-164882,2015-10-31,West,California,Mobile Personal File Cube,Office Supplies,Storage,Sandra Glassco,46.84,12.6468
CA-2015-164882,2015-10-31,West,California,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,Sandra Glassco,425.833,20.0392
CA-2015-159786,2015-10-12,East,New York,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,Ralph Kennedy,209.67,-13.978
CA-2016-130267,2016-09-19,West,California,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,Scot Wooten,159.88,73.5448
CA-2017-155460,2017-04-13,West,Washington,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Rob Williams,5.28,2.376
CA-2017-155460,2017-04-13,West,Washington,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,Rob Williams,895.92,302.373
US-2017-168690,2017-01-07,South,Florida,Zipper Ring Binder Pockets,Office Supplies,Binders,Thais Sissman,2.808,-1.9656
CA-2017-158246,2017-11-09,West,California,"Global Leather Task Chair, Black",Furniture,Chairs,Jennifer Braxton,215.976,-2.6997
CA-2017-167381,2017-09-22,Central,Michigan,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,Erica Hernandez,241.96,41.1332
CA-2017-167381,2017-09-22,Central,Michigan,Avery 511,Office Supplies,Labels,Erica Hernandez,27.72,13.3056
CA-2017-144862,2017-12-01,East,Pennsylvania,Quality Park Security Envelopes,Office Supplies,Envelopes,Erica Hernandez,104.68,35.3295
CA-2017-144862,2017-12-01,East,Pennsylvania,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,Erica Hernandez,62.958,9.4437
CA-2014-126032,2014-06-23,East,Pennsylvania,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Brian Stugart,86.376,1.0797
CA-2015-134859,2015-10-04,East,Pennsylvania,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,Julie Kriz,64.944,6.4944
CA-2015-134859,2015-10-04,East,Pennsylvania,Xerox 1946,Office Supplies,Paper,Julie Kriz,20.736,7.2576
